episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
411,-3433.980028319924,-3174.0337792583405,-3329.468314994396,-3022.2703659076105,-3318.7362764425798,-3255.6977529845703,143.0789087182996
412,-3225.0080850427426,-3113.5514693081536,-2824.4528240666937,-2764.625181930606,-2872.5074049644963,-2960.028993062538,177.76762657295967
413,-3325.528482080892,-2968.6420085400387,-3484.131092552669,-2861.498678586042,-3233.7394152448046,-3174.7079354008893,229.14512775214004
414,-3329.4336285950994,-3069.5894002935784,-3637.387512849763,-2968.2733726146753,-3217.264283854413,-3244.389639641506,232.03918200289078
415,-3380.0209048811016,-2828.050377649267,-3331.9814004454784,-3223.3564019671776,-3067.7388745431276,-3166.2295918972304,200.25456915009266
416,-3124.184758448729,-2964.9962453205662,-3577.8144240603765,-2917.2406694885444,-3634.3993809631006,-3243.7270956562634,304.2412928228956
417,-3478.8262642920786,-3171.5760513811047,-3331.6104978961002,-3373.407427634287,-2764.3349441236614,-3223.951037065446,250.1516522665988
418,-2812.11020013781,-2765.751319615699,-2767.7445309403197,-3522.393593279431,-3165.939075581306,-3006.7877439109134,298.1000167156473
419,-3025.4486428123073,-3169.4174500058316,-3024.175951734562,-3215.742270901554,-3018.0371463501597,-3090.564292360883,84.61086606082925
420,-3373.228947446495,-2514.482685713109,-2820.523915486652,-3374.956732614361,-2966.7399053981712,-3009.9864373317578,331.1913993960203
421,-3380.5158317716555,-3222.301188752654,-3325.3399222738203,-3212.8947887867084,-3072.800384113995,-3242.7704231397665,105.82332166137019
422,-3172.349553333733,-2813.0371803877974,-2719.061957252445,-3020.282770607218,-3533.593539404515,-3051.665000197142,288.2265578205446
423,-3325.295806081427,-3167.5218396834453,-3068.3071730399874,-3579.981393719684,-2977.653122820714,-3223.7518670690515,212.17922047649566
424,-3017.017111834921,-3520.7329841939454,-3226.710314143635,-3017.330112076452,-3116.5326866224855,-3179.6646417742877,187.26092586466655
425,-3428.7292160884103,-3477.789157949576,-3424.1576589125743,-3116.9771828646562,-3327.1687378998554,-3354.9643907430136,128.6276725190048
426,-3628.699022482075,-3119.226962495097,-3179.5786543103754,-3429.7755921794655,-3075.4384174697607,-3286.543729787355,210.51721620853664
427,-3114.5583887712637,-2926.226453786651,-2976.7600573172895,-3221.3719415197074,-3472.764602527034,-3142.336288784389,195.1000081316457
428,-3265.483865140245,-3468.5786827161855,-3175.43932865435,-2713.07459245886,-3225.9649824603916,-3169.7082902860066,249.08170001688433
429,-3274.5957591494675,-2916.9047806772046,-3126.659466107619,-3473.255292484081,-3014.194622706335,-3161.121984224941,196.3266955596716
430,-3125.1144510595122,-2715.828846658142,-3219.098791280214,-3215.3610558901637,-3227.4354947373945,-3100.5677279250854,195.93320277916925
431,-3277.131467165855,-2816.3964434730538,-3378.596973775212,-2563.834357104185,-3123.342493017913,-3031.860346907244,301.40544610737726
432,-3572.0482589528197,-3271.931225143232,-3122.453790922974,-3080.9519417208794,-3072.3694213896188,-3223.950927625905,188.25577961294653
433,-3071.7787336167667,-3224.0852051534334,-3378.4235823312247,-2616.2722773515216,-3020.86126669692,-3062.284213029973,255.67804561442208
434,-3127.3350235151897,-3319.8793606312206,-3124.364475364195,-3167.2339720103664,-3273.5020575273043,-3202.4629778096555,79.77195779512
435,-3231.8088073563295,-3482.598644932754,-3375.201664072265,-2864.2170362685815,-3478.544718360371,-3286.47417419806,230.00776607735781
436,-3172.7378713403355,-3173.1247638933496,-3331.448907835749,-3021.1868478532133,-3222.9055188644516,-3184.28078195742,100.00765414889436
437,-3279.8405960125674,-3676.1817096733866,-2869.5129834054287,-3380.4286744065685,-3170.7184235344353,-3275.336477406477,263.5827015056295
438,-3073.498112411028,-3021.0578219445265,-3338.7337504311163,-3226.931306351558,-3375.7707765941877,-3207.1983535464833,140.45046376350444
439,-3475.60534545879,-3323.521434716592,-3436.0617165675626,-3425.7487159230996,-2668.4113254664094,-3265.869707626491,302.917775981549
440,-2914.1986101048687,-3020.2350083164447,-3239.7260253106256,-3317.1286368591705,-2917.29431141121,-3081.7165184004634,166.89083715073656
441,-3784.773545952313,-3072.193262971753,-2930.6047083263807,-3010.3821552571385,-3375.017695185923,-3234.5942735387016,313.51899053044036
442,-3167.250306694477,-3267.035763808223,-3230.0373490885977,-3175.509624520821,-3166.1026362021216,-3201.187136062848,40.522442385982245
443,-3725.513452900338,-3170.999591999671,-3578.6095368185797,-2710.0495816786665,-2711.9510918402184,-3179.424651047494,423.4328797956103
444,-2821.8408711579436,-2908.9047708540625,-3329.2227097180157,-3014.8597395734537,-3181.881404032644,-3051.341899067224,183.60191314412594
445,-3788.35012008171,-2980.0052087511367,-3025.0383973408752,-3106.9573192424127,-3120.565468678671,-3204.1833028189612,296.66291290900006
446,-2818.969137713914,-3276.6056770357973,-3643.46685609709,-3064.3660726450935,-3124.6246938319396,-3185.606487464767,272.3078894337671
447,-3129.050315865108,-3622.7514090436457,-3638.886638544167,-2761.7207549478517,-3223.098172452233,-3275.1014581706013,328.8754080612257
448,-3427.610835950274,-3272.676008150292,-2921.9641117044953,-3019.3324583995345,-3471.5339756175654,-3222.6234779644324,218.26809281684532
449,-3684.9651070512878,-3264.7906526750853,-3170.206091287371,-3070.6241632063397,-3473.229621356158,-3332.763127115248,220.69841605824834
450,-2923.8813304521254,-3115.3240020994363,-2872.4289759281914,-2969.4020850359125,-3430.34798465738,-3062.2768756346095,201.05303658561067
451,-3486.605545598944,-3165.3800734790834,-3375.5911520364966,-3177.169395916265,-3025.667446245448,-3246.0827226552474,163.99299978882993
452,-2919.423120022465,-3170.315104931243,-2869.3351265006445,-3118.8917979834973,-3474.678032458741,-3110.528636379318,214.91615786094343
453,-3488.6837645549076,-3216.0127251372173,-2575.325664395376,-3118.9730493392435,-3077.791415808131,-3095.3573238469753,296.8375330945261
454,-3230.3266236875743,-2768.409009933735,-3476.3467376295935,-3076.3674905382477,-3024.6944753433595,-3115.2288674265023,233.94200392027437
455,-3683.050401855351,-3161.0951493679922,-2924.2474443966885,-3267.7523992827846,-3281.3789414164416,-3263.504867263852,245.73942660497516
456,-3185.1819053221134,-2971.74854910069,-3128.034683704751,-2975.4058932532216,-3580.8019892339958,-3168.2346041229544,222.6678124160843
457,-3477.8186891065966,-3722.4238118313942,-3227.234366867535,-3167.6027688496856,-3370.8492897218057,-3393.1857852754038,197.2241852036957
458,-3377.274770496591,-2922.1871415328733,-3227.9162213147824,-3329.132557594854,-3376.5427717237103,-3246.6106925325626,171.0937920462597
459,-2924.7195140405533,-3225.4406961642676,-3175.6581313961838,-3525.4973603480075,-3833.994595399055,-3337.0620594696134,313.3645606628133
460,-3424.15136275262,-3221.3612649163706,-3170.6765032476264,-3378.329281561382,-2672.959447527603,-3173.4955720011203,267.43995872694103
461,-3069.1709274299524,-3015.987577866697,-2965.8637461705653,-3114.758317547573,-2667.1467605989087,-2966.5854659227393,157.85030798906837
462,-3223.538419289048,-3077.9460514707193,-3382.602861859813,-2917.3814653148893,-2965.4131334399362,-3113.376386274881,170.98597049444993
463,-3064.424970371325,-2817.76849634672,-3233.2086680376397,-2967.2265734327284,-3326.3481226310196,-3081.7953661638867,182.1372919439078
464,-3276.845739786399,-3167.922515232191,-3328.4190088160244,-3066.3443971064116,-3675.903593503966,-3303.087050888998,207.19026268988614
465,-2919.9961841968698,-2767.1244928142723,-3386.060152090601,-3071.3306015498174,-3215.622586504252,-3072.0268034311625,216.94050146893963
466,-3120.5267506121195,-3164.1452220278857,-2767.216990697913,-3223.10128705935,-3120.6322424565424,-3079.124498570762,160.42516746738667
467,-3174.558273725203,-2967.3222572911563,-2776.186001732926,-3030.3157037509372,-3020.254741452157,-2993.7273955904757,128.6574523528105
468,-3020.5901573872943,-2970.6852133099906,-2971.594325734052,-3225.161506454033,-3232.5395600266625,-3084.1141525824064,119.57139396459252
469,-3780.136003309989,-3115.5064656869044,-2975.925465587137,-2964.291143102105,-3220.3903104761603,-3211.2498776324587,299.74921781290686
470,-2818.009759135078,-3774.9857481287236,-3329.560557255238,-3170.622986586138,-3177.7688482557787,-3254.189579872191,309.8340758712142
471,-3623.3894704762843,-2965.345603622979,-3124.3675497734516,-3369.6519903863605,-3268.957811178024,-3270.3424850874203,223.08664168868205
472,-3282.3576654596072,-3225.05288047813,-3179.70839972243,-3580.8632538565435,-3165.4218391885515,-3286.6808077410524,152.64785364499724
473,-3275.371433692222,-2969.1696756250303,-3487.9199165383134,-2860.4576096598444,-3467.957208702712,-3212.1751688436243,256.2070634698058
474,-3572.0371464065647,-3316.4668357888795,-3222.171699554417,-3221.131341646764,-3573.7846865615647,-3381.118341991638,160.38079865424322
475,-3118.0718534909906,-3068.4491279493136,-2970.4380836624773,-3177.994935791257,-2817.113429721371,-3030.4134861230823,126.49501702927684
476,-3123.054469834192,-3274.7360150706522,-3642.022859508947,-2971.296226953537,-3218.8039307282165,-3245.982700419109,223.14894345120993
477,-3074.1981888441105,-3371.0611154606668,-3429.843439675465,-2760.016387610933,-2763.342580962718,-3079.692342510779,286.28713774569513
478,-3065.0478152701107,-3067.625977742706,-3328.5472953930994,-3279.5366524264796,-2516.3876406233503,-3051.429076291149,288.2862193022899
479,-3423.44042557989,-2666.9950748617075,-3527.676401082797,-3269.098354729747,-3522.2192379372477,-3281.885898838278,321.3922885235514
480,-3173.561518211596,-3216.8545139120233,-3587.854998459432,-3323.083244708378,-3178.031237644039,-3295.8771025870933,155.61785593778566
481,-3519.829488398335,-3116.5515749516894,-3369.5064937541683,-3271.602345643003,-3431.425208276285,-3341.7830222046964,138.67904579772048
482,-3179.438319942949,-3219.5521524083665,-3485.430364651946,-3833.972351734478,-3029.7856615295827,-3349.6357700534645,283.27199219234905
483,-2918.1236532184917,-2961.578360837816,-3329.0619288636044,-2761.2615313947044,-2978.6510287523156,-2989.7353006133862,186.21854163507948
484,-3373.6549631606626,-3521.1507267172633,-3322.091185699486,-3118.854862175792,-3374.8272461575266,-3342.1157967821455,129.89587679620684
485,-3320.7669573641247,-3573.455735573649,-3486.267496488359,-3270.9055124475626,-3277.9427860771693,-3385.8676975901726,121.9603120110137
486,-3069.732754382785,-3220.0857642608294,-3373.6402259255224,-3114.2002294051044,-3379.2397292809283,-3231.379740651034,128.13193344073935
487,-3329.90154957777,-2865.0561671322093,-3079.967680345298,-2807.6427778715665,-3174.15683740417,-3051.345002466203,193.6956679283199
488,-3024.8135434947803,-2873.0630906854904,-3024.203952429632,-2918.777865535793,-3176.095869355669,-3003.3908643002733,104.75096441354566
489,-3270.8551156146373,-2966.4572035317415,-3178.9904833417154,-3063.3910864455042,-3018.830361474419,-3099.704850081603,110.6281453170521
490,-3279.535577919361,-3326.341166077208,-2720.512572284017,-2915.8877107805342,-3323.178466422013,-3113.0910986966264,249.12773173021597
491,-3218.7452050089096,-3119.188039149797,-2764.8638140588237,-3628.9668516358884,-3430.9964118106523,-3232.552064332814,292.6770143529823
492,-3585.22130155405,-2966.8968473615882,-3439.3956003299186,-3267.227855689899,-3079.1683610245886,-3267.5819931920096,226.41820816242122
493,-3272.5543425120923,-2819.5973935650754,-3780.8875425273977,-3072.228399746929,-3279.9584087753115,-3245.0452174253614,316.21960203756674
494,-3019.1244827353066,-3471.5728239484797,-2822.1478221497905,-3113.618340266219,-3105.3401507966187,-3106.3607239792827,210.62797909129645
495,-3377.3707229480306,-3222.5011851455915,-3184.2820318747713,-3378.3887892356097,-3240.7178262651573,-3280.6521110938324,81.44988348094313
496,-3383.193841715425,-3174.282052745759,-3126.470250306155,-3221.474037340116,-3368.669086390019,-3254.8178536994947,103.45378688641611
497,-3123.4235221160216,-3164.016842690303,-3426.5987791458706,-3166.4501805291793,-3962.0644756998854,-3368.510760036252,315.71956719714996
498,-3484.5586377364866,-3684.18417667321,-2975.5035223934283,-3375.8725429187207,-3524.602416077072,-3408.9442591597835,238.2502744617656
499,-3324.265852798071,-3170.500164509532,-3327.901976965474,-3113.734133305787,-3180.0717355076,-3223.2947726172924,86.94465078772716
