episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
130,-75.57094047293782,-75.21318332595781,-77.13183335138542,-23.206810246290235,-77.55698120555763,-65.7359497204258,21.283212414619886
131,-22.85097756788421,-239.32638102845561,-21.1546173140249,-72.14873496746071,-21.894476679555996,-75.4750375114763,84.2011915537673
132,-14.967999286244563,-26.204636250528733,-73.8072167781881,-130.78395138997587,-21.286297412143014,-53.41002022341606,43.93774302251587
133,-18.213416260658455,-28.63496945525532,-130.81241047093803,-26.280703805626427,-26.739175569303093,-46.136135112356264,42.488871079193714
134,-19.865890862181857,-25.119573924034174,-21.7514141423282,-79.7905575401448,-25.898126177619687,-34.48511252926174,22.759181498305495
135,-20.834407960537348,-78.81400599511211,-77.55044069387614,-76.69874925794878,-131.67745621284502,-77.11501202406387,35.06512844105922
136,-17.908350460373104,-25.756099382955114,-22.467944946674752,-79.28050615241577,-76.3593522847421,-44.354450645432166,27.453440944993424
137,-18.07124453796057,-21.136831099692113,-21.770487085292977,-76.81155025702004,-75.67598580909366,-42.69321975781187,27.424819527717446
138,-19.742336577710585,-80.60084336722163,-18.35741376574178,-22.823377323904914,-76.31992031843323,-43.56877827060244,28.557643583245426
139,-128.60708196612902,-25.991020293753348,-20.51810104464469,-77.06752745904338,-20.213822393732308,-54.47951063146054,42.76499538040387
140,-21.6357168032797,-75.46430142449466,-75.81876700686172,-182.55787581864496,-19.02058435179975,-74.89944908101617,59.246896544579535
141,-76.80157096019698,-78.17218497562735,-23.98684718558686,-25.21848733863685,-75.47185596982145,-55.9301892859739,25.596028688359763
142,-19.171645716500105,-23.137709889368857,-75.83058756798805,-26.418792357561586,-26.30935813841708,-34.17361873396713,20.995892254079592
143,-183.54338428736534,-27.324355515884427,-21.10416306232343,-25.724765920381504,-24.206205330014193,-56.38057482319378,63.614523325648705
144,-22.06256643906405,-81.85605534068807,-21.335423013241336,-26.609508171205523,-72.54116758450681,-44.88094410974116,26.61263650109947
145,-73.66800202786318,-25.15971052900122,-69.61258200484725,-24.73734541727449,-21.972187528527478,-43.02996550150273,23.421019439135133
146,-18.468138226154327,-26.184593504383823,-23.886162076141016,-24.181145004935935,-19.628120967391947,-22.46963195580141,2.9265307301407097
