episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
140,-961.7298917718083,-1357.2231463073533,-871.417478464856,-1131.9566197784525,-400.9578255372059,-944.6569923719353,318.2942902748101
141,-1174.593522303663,-770.1999280024924,-1331.8580231550184,-1079.7300775099725,-1021.9833308750977,-1075.6729763692488,185.27216411864026
142,-915.819386036603,-1139.633742334253,-917.326787584465,-916.5975830233309,-917.472292143632,-961.3699582244568,89.13383521458314
143,-1227.4645724792445,-1019.0860840877716,-1235.6038516040874,-1399.4103153964236,-855.4018792649497,-1147.3933405664952,189.4343250723459
144,-1070.031984038786,-937.4480220522283,-1027.3401739226267,-1640.1769034193267,-912.4810283864646,-1117.4956223638865,267.59097351524036
145,-921.6956451039612,-1317.1092484469448,-877.7781197031388,-1284.621828492459,-713.0311407276342,-1022.8471964948276,237.64628125753555
146,-816.6238684425266,-1241.9965513953032,-1396.0392804406129,-1798.7188083674705,-1120.7560480159032,-1274.8269113323634,323.70383073855015
147,-661.2038087079659,-1080.505883444194,-1246.8642073279464,-1332.873496701884,-832.9109835143394,-1030.871675939266,251.4614068691112
148,-1070.2462194693849,-1021.2981091049567,-873.3678293556853,-960.8023342429739,-706.9090269953498,-926.52470383367,127.96056202380569
149,-1069.2820855029656,-1189.5232510720548,-886.4419354679513,-1372.722307780247,-887.9176793760868,-1081.177451839861,185.55321391247114
150,-876.87075684065,-1228.9979888578657,-835.8330241198043,-1336.5982124301388,-966.6975114826387,-1048.9994987462196,198.47132959563723
151,-817.1923264842586,-1256.47473988592,-1242.2990766180153,-865.4558172097097,-670.1046429722038,-970.3053206340213,236.82524950844825
152,-492.9802157970522,-1084.8906678061517,-665.0052118787173,-1088.5716369435256,-1024.3458130188685,-871.158709088863,245.73736280279624
153,-819.3235527804673,-872.0884909076788,-1237.4044653661967,-1429.4145166432143,-1269.5601143112433,-1125.5582280017602,238.16017809477023
154,-916.9902508427499,-1345.6576954730856,-868.9514588393334,-762.9784143596024,-964.9585806633244,-971.9072800356192,198.49670505521465
155,-859.4867039983335,-1668.4552072315507,-1141.5787215742532,-1179.3820703254282,-1121.907072814452,-1194.1619551888039,262.7416305702458
156,-1028.1906720551594,-1072.5883582443234,-1343.0185612986884,-975.1016735279167,-805.4421887816229,-1044.8682907815423,174.43185954283743
157,-805.1641648735534,-927.1752175636643,-710.2378444070898,-1279.353501978283,-1588.2510679887723,-1062.0363593622726,326.2090455652651
158,-915.4189073885344,-1242.1388949154946,-1183.387633749819,-974.2737366298212,-1371.5019252942916,-1137.3442195955922,169.57274410314295
159,-913.074058344742,-1187.2751085047441,-1030.5982920560532,-1073.110024460385,-914.8394004883447,-1023.7793767708539,103.28063774260504
160,-916.7497763177724,-1083.0261657737105,-1089.6451323570377,-1073.0643987889416,-1165.956554528166,-1065.6884055531257,81.44365529889417
161,-557.562983710614,-1343.7911440444634,-662.5222941709433,-868.5608803672872,-1031.5962896199876,-892.8067183826591,278.80338434323164
162,-1116.7110511204319,-868.2784614078973,-1235.8228561294636,-1279.3675673409439,-920.4039495590699,-1084.116777111561,164.67426066351476
163,-913.0843396003328,-1453.8045077373922,-810.5794422809845,-1281.127936428136,-1025.5215176987656,-1096.8235487491224,237.56400295339037
164,-854.0121232100477,-868.3614372395044,-1174.3635184063096,-1166.958945350556,-1066.7441400171786,-1026.0880328447192,139.97924867421003
165,-812.1806118158296,-831.6919808037954,-922.766487172617,-1168.1168880475752,-1185.0409067943322,-983.9593749268299,161.73165699866132
166,-963.3807245573444,-1137.92489559438,-1247.7109584111922,-1315.4655909756957,-1215.719702647471,-1176.0403744372168,120.68755454945479
167,-961.8586762667251,-1128.10288132913,-1512.9483543131596,-970.4340859609778,-1115.333561306244,-1137.7355118352473,200.15081339204528
168,-1024.8110693395479,-934.8831711541397,-1351.4215394420983,-1015.3878569204512,-1230.9967475466967,-1111.500076880587,154.78232246638498
169,-664.3088196271241,-1027.4892658400458,-1143.8560500540864,-1171.308660190292,-765.2219484546569,-954.4369488332411,204.07166576436842
170,-1277.1467106478196,-1032.757600921632,-775.8173035447326,-1443.2726134088125,-1025.4682654967726,-1110.892498803954,229.6931657327966
171,-1637.2753834221494,-1248.3608506799453,-719.6259940952884,-974.3525269204961,-1287.9263328104644,-1173.508217585669,309.6599644143996
172,-867.3740307189777,-1342.0490413516575,-914.4555098668307,-1176.5814089427238,-979.251471136734,-1055.9422924033847,177.6900949670075
173,-1071.129031330153,-1147.6147139884858,-1081.9347790263676,-1217.9726736715268,-814.7549780270316,-1066.6812352087131,136.49807316328608
174,-815.8943613285585,-1141.1046504002777,-1085.0166999005646,-1136.5859527376952,-1023.1151642008725,-1040.3433657135936,120.07110004741357
