episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
75,-4059.464300575178,-3753.1401688978926,-4091.8333829677076,-4161.636359271706,-3954.9889419717197,-4004.2126307368408,142.1075129447857
76,-3861.8411523905575,-4089.3751960849036,-3579.796627116135,-3396.8819486902003,-3640.980481490531,-3713.7750811544656,239.4450020680313
77,-3560.77805841227,-3700.884570828442,-3811.308660200945,-3654.4889204385145,-3577.8581281821193,-3661.063667612458,90.75555590243381
78,-4019.9291418472353,-3544.1415167313367,-3691.595913231822,-3901.2553372796215,-3685.0353753832583,-3768.3914568946543,169.73970965976747
79,-3741.5568195750543,-3874.2679106969845,-4089.2859479796903,-4158.134631517535,-3986.843551477847,-3970.017772249422,149.16997031156075
80,-3982.1119532687107,-3844.563260939588,-3686.438834237089,-3679.5290254768147,-3625.1041945800903,-3763.549453700459,131.53354929197042
81,-4057.6915707562057,-3986.674811742366,-4353.38823127132,-3888.544589753941,-3886.6811729691185,-4034.5960752985907,171.85350906044098
82,-3716.7929219864814,-3976.087050344983,-3709.4702307575785,-3455.5766273788254,-3961.727457427387,-3763.9308575790506,192.04375603939255
83,-3543.3032898212255,-3779.168984808879,-3730.4845255167884,-3792.2320045664032,-3445.813730937755,-3658.2005071302106,138.6595164117964
84,-3278.7616660092526,-4209.106674509144,-4047.1188569790806,-3675.485698908403,-3828.06012838268,-3807.7066049577124,321.2848034393591
85,-3994.0449836769067,-4068.712627860616,-3509.3401292164003,-3701.5966837551787,-3336.45297286713,-3722.0294794752467,278.74904168555
86,-4524.757350011077,-3938.707047565122,-3471.8327817930012,-3772.8205544428047,-3625.410758414437,-3866.705698445289,363.64225801132653
87,-3836.9983408765547,-4023.459273725736,-3703.577653461443,-3770.8513325944373,-3865.3285007736536,-3840.0430202863645,107.42479565745971
88,-3679.0943873171263,-3641.399356012287,-3836.4901295479303,-3435.1704419799516,-3697.615697498941,-3657.954002471247,129.46172078263373
89,-3951.504292732474,-3836.9729936792733,-3918.8303992124106,-3941.0411971385583,-3966.7114470328083,-3923.012065959105,45.753034346085244
90,-3861.275844644762,-3441.6239062778673,-4266.518609520028,-3261.0681418373074,-4098.68069098993,-3785.833438653979,381.7019812178149
91,-4237.7075078450835,-3832.5855057350477,-3880.545710902745,-4030.6145728974084,-4122.898139160305,-4020.8702873081174,150.11006600543487
92,-3879.9442771369677,-3855.3802600047215,-3659.075414318191,-3352.882091922772,-3466.0699069855937,-3642.6703900736493,208.3163457056649
93,-4002.8560143518575,-3834.286743049136,-3278.7347645234636,-3822.848431286084,-4088.055400127423,-3805.3562706675934,281.92130292034676
94,-3665.2940302568195,-4029.0675885054966,-3283.8159238297967,-4031.2216435363002,-3952.3774579832193,-3792.3553288223266,287.56000835785295
95,-3318.4666329067823,-4014.751858899809,-3918.403852434204,-4073.0108750606128,-3761.6909833995314,-3817.264840540188,270.7487255209826
96,-3564.653084231704,-3871.676948521674,-3446.3341557481294,-3143.050252366265,-4133.029073835089,-3631.748702940572,342.50667883298354
97,-3600.365885639011,-3321.3810762137946,-3952.568193521085,-3639.7367859325873,-4218.71962054366,-3746.5543123700277,309.494787767901
98,-3888.925056010645,-3737.736956665408,-3289.874196640356,-3427.2250012401114,-3527.079328877188,-3574.168107886742,214.69017786307475
99,-4371.1977461518245,-3899.72179934249,-3979.8160032042433,-3957.663126257447,-4234.376125218648,-4088.5549600349304,182.07995618343753
100,-3854.186052186464,-3885.780842261516,-4052.1122413671137,-4008.672093754175,-4216.625862095403,-4003.475418332934,129.58779707015228
101,-4211.426172750046,-3473.9830600842197,-3542.747086754366,-3589.8668443106926,-3855.1371280869776,-3734.6320583972606,271.13421369347566
102,-3631.0490414907918,-3213.396286502515,-4248.411461146223,-3534.4292400611953,-3354.421270816756,-3596.3414600034957,356.48433610048033
103,-3335.4269604470514,-3361.6200651943195,-4227.963705084743,-3526.206363209934,-4123.294925500274,-3714.9024038872644,383.257764244819
104,-3922.967389676568,-3914.6949253231483,-3712.8036266790077,-3879.9452875548027,-3926.618821370285,-3871.4060101207624,81.00443921128458
105,-4122.19581656785,-3581.7154317661348,-3743.0799449994834,-3975.874131906632,-3371.9203280335723,-3758.9571306547346,268.499355607593
106,-3958.225254512152,-3587.699900832875,-4000.6443544063713,-3689.6026970465773,-3957.6418538257763,-3838.76281212475,167.26653029514287
107,-3479.2015293942572,-3684.301969427349,-3920.170333200905,-3531.8615546835335,-3979.6247661609013,-3719.03203057339,201.05861041633483
108,-4037.2628493187863,-4187.588062545074,-3760.1418314965445,-3440.3512601737893,-4738.375339546571,-4032.7438686161527,435.2364395421002
109,-3405.2942407504465,-3776.871350451453,-3221.9896407921224,-3719.283094238834,-3311.6481831341307,-3487.017301873397,221.64630177160086
110,-3577.051365187687,-3933.3884379385445,-3386.6164157748926,-3221.1723731352627,-3264.3598590513534,-3476.517690217548,259.66606068316054
111,-3823.205163438238,-3574.3822165610854,-4318.474398575009,-3713.3685802281875,-3769.74870432916,-3839.835812626336,253.2758376692272
112,-3567.460100124147,-3795.4366312474453,-3764.1273059600207,-3514.3408704294066,-3881.695269847516,-3704.6120355217076,140.11667718887477
113,-3625.8047540066464,-3781.4201233902827,-3690.635645361758,-3653.386611461646,-3906.4679301530423,-3731.5430128746752,102.02829806023753
114,-3618.8466240146563,-4274.6966200746165,-4034.834069006393,-3591.1671311517903,-3617.626976887669,-3827.434284227025,277.9958106240127
115,-4186.653051686509,-3934.6067694284675,-3965.698361039158,-3761.0401650489625,-3836.4231074307595,-3936.884290926771,144.3838478412469
116,-3809.8472649038836,-3428.3602109929543,-3662.513616961152,-3422.513377544593,-3687.0745783195525,-3602.0618097444267,152.62127774765517
117,-3584.070102525113,-3646.560539621099,-4365.508962166667,-3720.8211414794164,-4191.4306248503235,-3901.6782741285233,315.5200923790006
118,-3713.2083568677976,-3818.157359178486,-3904.2300909642636,-3596.6808246793435,-4177.034903359103,-3841.862307009799,196.70187214945844
119,-4257.281902512247,-3392.120899525991,-3877.711177712018,-3711.2029749454505,-3769.4057293689493,-3801.544536812931,279.39939842249044
120,-3561.4142673209662,-3813.3261958474704,-3043.120298326211,-4079.714046094029,-4354.292803665871,-3770.3735222509094,449.679761830247
121,-3760.623502443188,-3713.0612740918095,-3641.197410149786,-3940.5970476002026,-3808.231065234424,-3772.7420599038815,100.44642044680899
122,-4009.4573827880013,-4032.4516739975456,-4102.089730474202,-3431.005177374056,-4055.522453855603,-3926.1052836978815,249.4396006544114
123,-3738.183982591182,-3833.742964868467,-3908.179192677861,-3481.111785808367,-4163.358664224564,-3824.915318034088,222.38610211455426
124,-3436.2033614231464,-3592.7243187342647,-3987.451631002777,-3703.0209769559665,-4078.186916009903,-3759.517440825212,240.43627821631605
125,-3697.36891726033,-3939.672298271422,-3264.890302571713,-4007.989480538848,-4277.898042459961,-3837.5638082204546,340.8738308794907
126,-3403.341186061026,-3517.6220056814823,-4253.9764817869045,-3800.680075290495,-3797.4938753986034,-3754.6227248437026,294.23849171252385
127,-3677.0076259475964,-4381.6939091294225,-3667.913123227199,-3167.801802363205,-4044.3550440407794,-3787.7543009416404,407.3269040770944
128,-3753.8772591132965,-3923.4984126646204,-3705.1946623094177,-3611.6476224437247,-4001.284993006016,-3799.1005899074153,143.07720926840068
129,-3522.245528197009,-3676.998136158432,-3958.1264486997366,-3418.5447428016773,-3985.6675631286266,-3712.3164837970967,227.5168306157965
130,-3714.666393083574,-4283.229247513268,-4115.353602001733,-3787.312633797077,-3424.600733701884,-3865.0325220195073,303.37424353900445
131,-3772.5916810340254,-3815.805249080081,-3503.9689763558326,-3544.4695714601485,-4073.9113738321275,-3742.149370352443,206.02191760980543
132,-3310.895137011533,-4247.353374184209,-4030.4411423925053,-3749.285059404429,-4097.257143240361,-3887.046371246607,330.30294857029327
133,-4138.784062661674,-3476.85811084063,-3413.121596833345,-3452.7330497951184,-3773.5287777257267,-3651.0051195712995,275.37897843637074
134,-3737.807663364338,-4153.842299550664,-3829.4198557630334,-3524.1394546277347,-3635.9894260291885,-3776.239739866992,214.52904076604682
135,-3437.923591508242,-3928.270425538395,-3210.707207340055,-3801.853238241328,-3600.5341172065346,-3595.857715966911,255.43622897873036
136,-3763.311145238409,-3584.216658053213,-4072.7325699791168,-4121.408329084344,-3528.4879128668426,-3814.0313230443853,244.26596766032245
137,-3398.6688223002593,-3730.603007549776,-4009.0471964838457,-3778.4999095076455,-3741.0437401114145,-3731.572535190588,194.99225209364926
138,-4052.4233853239366,-4046.45418497686,-4396.161601747099,-4204.349519146964,-4199.732568852395,-4179.824252009451,127.9204708494249
139,-4226.973316062382,-3839.3385490738888,-3585.9701128427478,-4310.544059086406,-3686.502550674346,-3929.8657175479543,289.4387365124855
140,-3638.1928925061375,-3902.456929727792,-4343.250370701228,-3689.586567319085,-3868.4294452731233,-3888.383241105473,248.84358794512966
141,-3680.469848008507,-3814.0782226070755,-3789.623056889094,-3928.6764650228897,-4090.00339433068,-3860.5701973716496,139.21867106183046
142,-3282.9377771693744,-3517.1872615257635,-3230.9268125842773,-3719.770576324943,-3730.9389555202974,-3496.352276624931,210.4172847894783
143,-4010.5856091134387,-4455.602030536794,-3841.3748443269014,-4526.998373275806,-3273.39243645886,-4021.5906587423597,455.236698755221
144,-3777.3526959320534,-3710.7981033986657,-4163.298678317515,-3559.4866475032795,-3982.031728772646,-3838.5935707848316,211.65571709057377
145,-3628.2449829882416,-3712.4424251429004,-3566.2079609868906,-3620.411849265615,-4651.398550751501,-3835.7411538270294,410.50434297604903
146,-3525.6478189496597,-3829.866521988021,-3963.725413223442,-3434.194862350455,-4202.039860677033,-3791.0948954377222,282.1418377999306
147,-3738.8561650725314,-3423.521511351522,-3463.1859695251583,-3716.2206471497148,-3921.5298725069283,-3652.6628331211714,185.56163302016427
148,-3508.4627190481137,-2965.7440209985025,-3917.055577828002,-3162.5878094048635,-3477.1253749494217,-3406.1951004457806,325.51800645786454
149,-3763.0202543847836,-4004.232711679706,-3934.768492589572,-3817.4418991252705,-3972.764263150044,-3898.4455241858755,92.6662322600769
150,-3781.0571004969374,-4046.7528853409476,-3637.079231478563,-4125.292206207519,-3692.532334750179,-3856.542751654829,194.50856091770643
151,-3675.6019991921103,-3074.37230093058,-3867.85230010964,-3937.779724677551,-3348.9870666922056,-3580.9186783204177,325.27746490979297
152,-3516.526288081091,-3977.4043071948395,-3729.6643054131328,-3982.714423264268,-3742.292445260119,-3789.7203538426897,174.90746708510508
153,-3498.183791219813,-3640.671174940577,-3406.850197170906,-3724.180722174603,-3529.6204578799816,-3559.901268677176,111.05144899069516
154,-3828.5594326270016,-3663.359852736638,-3680.126519239842,-3325.76810354516,-3358.955894858375,-3571.3539606014033,195.89617661286456
155,-3415.9405725734828,-3969.6790441125254,-3871.0909680366854,-3694.554448533343,-3508.6652839750504,-3691.9860634462175,209.287446436111
156,-4148.1825339544785,-3480.9092344031233,-4122.489604663732,-4604.055405165935,-4144.095395913714,-4099.946434820196,358.36209509800887
157,-3413.9150085478987,-4216.991622613175,-3560.725966272021,-3653.127224058172,-4209.617597450797,-3810.875483788413,337.3314408372446
158,-4062.894437962162,-3587.5926505958014,-3878.3934653176616,-3487.42479009259,-3544.167977913239,-3712.094664376291,221.31084393447486
159,-3835.161023129999,-4105.254359249147,-3612.4256227841934,-3939.972099966454,-3803.841062952822,-3859.3308336165233,162.23863400652874
160,-3292.2126533767523,-3435.468982220916,-3977.210799925968,-4114.49613622136,-3828.8936017509714,-3729.656434699193,315.32081883323156
161,-3642.6447979609748,-4187.616228058396,-4132.322553714117,-3506.8000916195397,-3971.6829290318383,-3888.2133200769736,269.06450704999423
162,-3334.414069182461,-3538.962067460856,-4385.170886692503,-4370.013483021646,-3895.8347686538527,-3904.879055002263,425.77872672330665
163,-3797.8859858323394,-3912.053656872373,-3788.5745740508837,-3561.3909709430186,-3906.354824033281,-3793.2520023463794,127.05036120648418
164,-3676.879894999898,-4056.0453668598234,-3855.710559024098,-3503.090018221438,-3733.231156373677,-3764.9913990957875,184.55734155269204
165,-3493.076240700058,-4123.583326578994,-3823.188049577008,-4113.299217857735,-4030.6819693607717,-3916.765760814913,237.75845108467854
166,-4105.1242291694625,-3871.733431002623,-3519.4751282278376,-3884.4524755603743,-4047.8076707670543,-3885.7185869454706,204.32482258016645
167,-3840.065045203337,-3335.9430206324023,-4200.498331219223,-4016.1234684032916,-3491.9939826985433,-3776.924769631359,321.3308980667907
168,-3926.9570971261555,-3470.3096920867797,-3942.334703089677,-4127.360089447242,-3684.3104381736634,-3830.254403984704,228.49290116866584
169,-3321.130955732095,-3840.058062881026,-3981.4823794914414,-3947.4020156397355,-3751.9888542903273,-3768.4124536069257,237.86534969055558
170,-3401.205625980455,-4111.355925234989,-4206.1765778874405,-3794.8979467789914,-3539.514579535807,-3810.630131083536,312.497220512484
171,-3851.638774598141,-3299.3047828033996,-3484.745981226834,-3863.3263529149667,-3842.093801107777,-3668.2219385302233,233.11035479348894
172,-3814.7524698386233,-4010.3515646237365,-4112.467675270842,-3910.832554517389,-3481.360424779145,-3865.9529378059474,216.41051185502013
173,-3707.937881217251,-3615.6552989638108,-4209.872250034549,-4044.796975084591,-3738.6253796570263,-3863.377556991446,225.41627858034806
174,-3263.7444483165887,-3870.570975789843,-3747.050775241288,-4165.932097030382,-3834.677150711796,-3776.3950894179798,292.4642696598592
175,-3706.298098566859,-3170.560235755626,-4266.082189707327,-3565.407142724664,-4226.17923136025,-3786.9053796229455,414.24926583396626
176,-3711.529389981305,-3631.4367281147943,-4075.6398121661887,-3491.006665846311,-3773.07151627343,-3736.536822476406,194.05261183349572
177,-3944.262302185722,-3643.496988946129,-3697.6752483945656,-3627.7464937091436,-4293.975449364476,-3841.431296520007,253.3280136264652
178,-3256.949335728862,-3385.6753711027404,-3234.1247677486167,-3854.524201270917,-3997.015862510726,-3545.657907672373,317.8434644628807
179,-3302.667207199223,-3948.5957479237923,-3870.5819469580297,-3778.6732977490306,-3349.9986245614355,-3650.1033648783023,270.19010875822323
180,-3083.289687841764,-4143.410450477573,-4010.7861492424895,-3763.289382894016,-3332.2561765159417,-3666.606369394357,401.7954355511414
181,-3929.9327185289735,-3896.429259915167,-3908.3331624791467,-3354.780066904271,-2961.219998549336,-3610.139041275379,389.7316895057494
182,-3667.064128593015,-3691.33916825023,-3897.083378124026,-3495.4855355424233,-3888.5787307546366,-3727.9101882528666,150.66177377726572
183,-4023.2956051841543,-3430.1016682734607,-3655.2947916574844,-3589.461115001376,-3615.760504073838,-3662.7827368380626,195.8332085410509
184,-3611.697546016802,-3219.1637249280175,-4019.1999361940107,-3747.673036289744,-3419.8709534186296,-3603.5210393694406,273.8954172587487
