episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
109,-74.13043870512395,-129.36704590423878,-24.908099512277033,-19.91324980058507,-76.11511670056963,-64.8867901245589,39.97533933448502
110,-22.93236174486777,-19.785291778486414,-23.06725873159493,-18.900808436609193,-72.08455977282554,-31.35405609287677,20.432765653091607
111,-20.482161697233646,-18.031926026966293,-25.04964915444684,-21.295233438620134,-72.647532895499,-31.50130064255318,20.696113253168168
112,-130.39585532512874,-21.83724091835262,-22.18653154329384,-19.731573757684178,-25.246921730697675,-43.87962465503141,43.29392825632332
113,-22.271591673508436,-22.084108695825677,-26.755519800364254,-18.89550176699393,-75.75747226474583,-33.15283884028763,21.448871613527846
114,-19.891910481854218,-20.281897865156967,-22.529834274448735,-70.8554927477243,-21.58046189079244,-31.02791945199533,19.93587307548927
115,-73.72736643130638,-73.58492849759695,-23.78946996665348,-235.12657136207793,-77.22060160130145,-96.68978757178724,71.99910542910018
116,-21.46147609069994,-18.16279839996238,-80.39958227956025,-19.952482384861383,-21.862096149546556,-32.3676870609261,24.05116215669067
117,-21.148429673022274,-19.776090269227026,-22.251466567858962,-74.6505516284555,-21.261797339597262,-31.817667095632203,21.430943870452158
118,-22.502722609122554,-74.69925100014757,-22.94297134253629,-67.92978300954704,-20.69206516325155,-41.753358624921006,24.243072235047578
119,-20.341910127276982,-69.06854309306796,-23.94797705554349,-18.769622565880205,-75.91980968112011,-41.60957250457775,25.365709810263827
120,-74.27775794474408,-18.504842852572633,-20.93151792305598,-126.67143828790762,-23.13045314947237,-52.70320203155054,42.40348239424346
121,-76.25140782396599,-19.588488421706966,-23.43096277084368,-20.712743866899512,-20.927425194029162,-32.18220561548906,22.07033838667719
122,-130.65713926246968,-22.279419898815604,-74.50104456543599,-73.86108314709304,-22.724194464269992,-64.80457626761685,40.22871940344638
123,-21.67606852141912,-128.1099866808058,-74.51839192643403,-20.824170404173955,-74.2607829559635,-63.877880097759295,39.95348169694192
124,-127.98365008088179,-21.468298753792528,-78.38846348659249,-20.595470962111897,-23.99876776877246,-54.48693021043023,42.758485022240244
125,-72.81756953315394,-77.20216298788425,-22.706354788752737,-20.445399455498098,-129.67856391200743,-64.57001013545928,40.41352299224894
126,-22.385140638299124,-72.92201309614896,-21.92598450235204,-20.069428307273277,-75.85672603706578,-42.63185851622784,25.958086781169484
127,-26.36890313803064,-131.9626753024381,-78.36795265822711,-17.986736817528165,-133.03668780305733,-77.54459114385627,49.411471652104595
128,-25.063662186968028,-21.945480804256494,-22.962489840669807,-67.37037348300733,-22.56320096510385,-31.9810414560011,17.72567306262056
129,-20.20607659958027,-128.54666342103792,-80.20800136867867,-75.0320311412161,-24.302211513279968,-65.65899680875859,40.07677023847466
130,-72.7133892602923,-20.953694000035217,-26.227831881081894,-20.34724287454662,-71.87902642793719,-42.424236888778644,24.477413221155732
131,-21.804189313545688,-70.37458561760734,-77.4201715085115,-18.77895949306807,-21.5839759748129,-41.9923763815091,26.167181340641935
132,-23.42491310678018,-76.18449037419688,-25.651104938469967,-18.223707019251577,-76.7742628215389,-44.0516956520475,26.58726684866966
133,-22.920940288331646,-21.076144966636633,-75.47253860796806,-180.44460942905636,-19.67111354331194,-63.917069367060925,61.94502154646062
134,-74.4711606481043,-20.277509163615953,-20.90426239727821,-18.469264304076646,-72.72747204649582,-41.369933711914186,26.33310148880055
135,-20.25164330823356,-19.345904353712182,-183.77262782933326,-74.09460081365076,-72.12378716255421,-73.91771269349678,59.88235317095934
136,-22.65158072050567,-71.62904096011238,-21.82586716536009,-20.070453066845946,-75.24783035148276,-42.28495445286137,25.476084035950965
137,-20.16660498969314,-123.95878654436193,-21.9195078547058,-19.8171393328469,-20.899831501283497,-41.352374044578255,41.30947909489896
138,-75.55756508508838,-77.20830052636771,-23.259561986085917,-77.6637937435776,-24.054084544937435,-55.54866117721141,26.05021913373722
139,-21.286133849676478,-23.47305293446244,-25.521475416516004,-24.47544673595741,-21.837156080251063,-23.318653003372678,1.5836921989878687
140,-20.22415748533829,-20.718989922753142,-80.06459278093574,-19.48461761167233,-20.971223726883057,-32.292716305516514,23.891324880471544
141,-20.942091045354676,-23.712651186335,-21.743158062312425,-19.944185383676533,-73.94882981401095,-32.05818309833792,20.98185106136557
142,-20.64029441547046,-18.85828031084771,-22.120325542741657,-73.4416643669074,-20.865293916760958,-31.18517171054564,21.15386099079738
143,-20.936669310248224,-23.902985933576375,-133.42695701270097,-129.55236102360143,-21.30506455615224,-65.82480756725585,53.6388726246491
144,-17.739719454453848,-77.07098294396758,-24.815338156820307,-73.25274134847962,-25.034473511683334,-43.58265108308093,25.945661171132105
145,-76.35234791789779,-20.175546840495752,-20.858815499631298,-20.317791269299804,-25.40040324989292,-32.62098095544351,21.95074049675487
146,-21.59185596221101,-74.56356271258939,-131.5369648489124,-70.22274457340765,-76.69448000128797,-74.92192161968168,34.85602292893588
147,-78.40400874341289,-20.051374512253325,-22.263745434385687,-17.711330282594215,-77.19641917215033,-43.12537562895928,28.351045149419924
148,-18.749059622262486,-124.58051036820436,-74.26678767575855,-19.932991464230646,-16.54661659399681,-50.81519314489057,42.77284640904036
149,-22.5846427103282,-20.724572351632712,-22.695375275562153,-73.75562266178575,-133.40939579474974,-54.63392175881171,44.20019405210333
150,-79.04506920885174,-19.442678578257762,-20.89713488902412,-71.7504319342428,-22.9135071454479,-42.809764351164866,26.730524261762035
151,-22.164950806123493,-16.43451698088141,-73.62563261815423,-18.891383665813912,-17.68536492489067,-29.760369799172743,22.015315702819883
152,-21.234478479103963,-183.26141337495807,-184.0608938708571,-22.45296862124406,-19.09242678512089,-86.0204362262568,79.73097350299932
153,-75.12937540387354,-74.18031397371475,-24.52892879103017,-73.8775992519478,-22.773076130838447,-54.097858710280946,24.869384632335603
154,-128.8001785922176,-19.343843587627855,-18.512592247715947,-72.62851778934589,-133.86146444738273,-74.629319332858,50.304081547537926
155,-22.120273403969446,-17.09213189519639,-22.417315557664867,-19.434140169160816,-23.19572043031155,-20.851916291260615,2.2670990409832004
156,-76.29708774681671,-73.77758815537068,-24.702230352371586,-127.78368653067592,-129.01563167598357,-86.3152448922437,38.97864685474257
157,-23.81976128341605,-21.944745041061843,-25.194039128779462,-19.2102886912108,-22.68658053801781,-22.57108293649719,2.0069715301947584
158,-19.606652650656407,-20.307990063989823,-23.10765193522063,-16.3451931147368,-22.071185329117057,-20.287734618744146,2.329830317822757
159,-79.35800265917366,-76.34938949974905,-25.473675404960247,-20.71664027472401,-125.44777414930195,-65.46909639758178,38.75858694375322
160,-72.04786127596527,-17.87672759727537,-23.908974587137227,-20.819356929579815,-21.94646023413735,-31.31987612481901,20.457420693900165
161,-73.87238966284416,-21.510719419719802,-20.360061629513545,-17.0230021318391,-21.875560878934568,-30.928346744570234,21.540114751771004
162,-18.282272506551664,-73.08974572727895,-181.6991073355702,-22.070569957169102,-23.87909937364716,-63.804158980043404,62.27902689413621
163,-21.682072234430827,-16.24996933517684,-74.8427801756484,-20.664797859109605,-77.56719303543575,-42.201362527960285,27.837183097671556
164,-73.67113101457461,-18.920858726126134,-75.67960988765914,-21.34973252658968,-73.35529804684636,-52.59532604035918,26.526616884514592
165,-23.909596099097566,-70.50653764767804,-21.146873477771088,-22.820652463309873,-74.73124077655457,-42.62298009288223,24.543753834463267
166,-17.85126041613297,-20.27263620991789,-75.4213557892731,-20.406203738915856,-25.173979244968898,-31.825087079841744,21.92710528227156
167,-24.05040379702171,-17.125646052481567,-75.84354784421721,-21.8042673853724,-73.91791269988609,-42.548355555795794,26.500658545483127
